128.1.186.180,443
139.162.20.22,386
185.220.68.163,443
213.35.116.114,43689
194.36.178.36,2053
138.2.82.171,60333
194.233.91.93,30192
139.162.20.22,443
185.220.68.86,443
194.233.91.91,30192
172.105.116.226,443
82.197.68.169,443
185.220.68.91,443
185.220.68.23,443
38.181.70.25,59608
172.105.122.85,443
185.220.68.89,443
194.233.91.92,30192
84.247.148.87,502
129.150.58.86,55782
182.255.34.149,2223
182.255.34.150,10443
154.196.180.166,54190
129.150.63.88,2053
138.2.69.205,443
213.35.113.100,28730
185.220.68.152,443
213.130.156.115,1716
101.32.247.126,725,SG,Aceville Pte.ltd = 0
103.180.161.10,587,SG,HONG KONG Megalayer Technology Co.. Limited = 0
103.180.161.123,587,SG,HONG KONG Megalayer Technology Co.. Limited = 0
103.180.161.69,587,SG,HONG KONG Megalayer Technology Co.. Limited = 0
103.3.63.253,46683,SG,Akamai Technologies. Inc. = 0
104.248.145.216,443,SG,DigitalOcean. LLC = 15
104.248.146.212,2053,SG,DigitalOcean. LLC = 0
104.248.146.212,8443,SG,DigitalOcean. LLC = 0
104.248.154.142,2053,SG,DigitalOcean. LLC = 0
104.248.154.142,8443,SG,DigitalOcean. LLC = 0
119.81.201.154,9089,SG,IBM Cloud = 0
128.199.171.100,2053,SG,DigitalOcean. LLC = 0
128.199.171.100,8443,SG,DigitalOcean. LLC = 0
128.199.177.142,8443,SG,DigitalOcean. LLC = 0
128.199.218.226,443,SG,DigitalOcean. LLC = 0
129.150.36.188,53435,SG,Oracle Corporation = 15
129.150.41.174,16462,SG,Oracle Corporation = 0
129.150.49.58,18650,SG,Oracle Corporation = 15
129.150.50.21,44009,SG,Oracle Corporation = 0
129.150.58.86,57621,SG,Oracle Corporation = 15
129.150.62.1,24016,SG,Oracle Corporation = 0
13.228.142.218,443,SG,Amazon Technologies Inc. = 0
13.228.155.72,443,SG,Amazon Technologies Inc. = 0
13.229.159.215,443,SG,Amazon Technologies Inc. = 0
13.229.23.63,53443,SG,Amazon Technologies Inc. = 0
13.250.131.37,443,SG,Amazon.com. Inc. = 15
13.250.14.76,443,SG,Amazon.com. Inc. = 14
13.250.38.94,443,SG,Amazon.com. Inc. = 0
138.2.100.221,26621,SG,Oracle Corporation = 0
138.2.101.213,15204,SG,Oracle Corporation = 0
138.2.111.140,10010,SG,Oracle Corporation = 0
138.2.69.236,23334,SG,Oracle Corporation = 15
138.2.74.219,28616,SG,Oracle Corporation = 0
138.2.75.219,39341,SG,Oracle Corporation = 0
138.2.77.179,30018,SG,Oracle Corporation = 15
138.2.81.243,45319,SG,Oracle Corporation = 15
138.2.85.23,8080,SG,Oracle Corporation = 0
138.2.89.238,43254,SG,Oracle Corporation = 15
138.2.89.64,32962,SG,Oracle Corporation = 15
138.2.90.127,55555,SG,Oracle Corporation = 0
138.2.91.98,9711,SG,Oracle Corporation = 0
138.2.95.61,1111,SG,Oracle Corporation = 15
139.162.33.248,587,SG,Akamai Technologies. Inc. = 0
139.162.48.174,10000,SG,Akamai Technologies. Inc. = 0
139.177.190.120,2053,SG,Akamai Technologies. Inc. = 0
139.177.190.120,8443,SG,Akamai Technologies. Inc. = 0
139.180.144.170,666,SG,SGP VULTR = 0
139.180.215.77,57878,SG,SGP VULTR = 14
139.99.83.49,20380,SG,OVH SAS = 0
139.99.83.49,50622,SG,OVH SAS = 0
140.245.34.185,59320,SG,Oracle Corporation = 0
143.198.196.196,8443,SG,DigitalOcean. LLC = 15
143.198.196.196,2053,SG,DigitalOcean. LLC = 15
143.198.213.197,443,SG,DigitalOcean. LLC = 0
143.198.213.197,8443,SG,DigitalOcean. LLC = 0
143.42.66.91,443,SG,Akamai Technologies. Inc. = 14
143.42.68.97,17055,SG,Akamai Technologies. Inc. = 0
146.190.111.165,443,SG,DigitalOcean. LLC = 0
146.190.192.88,8443,SG,DigitalOcean. LLC = 0
146.235.16.65,15174,SG,Oracle Corporation = 0
146.235.18.248,45137,SG,Oracle Corporation = 15
146.235.19.79,28983,SG,Oracle Corporation = 15
149.104.24.14,8443,SG,Cogent Communications = 0
149.104.29.121,443,SG,Cogent Communications = 0
15.235.162.49,443,SG,OVH SAS = 0
15.235.199.103,8443,SG,OVH SAS = 15
15.235.199.103,2053,SG,OVH SAS = 15
150.109.24.233,6666,SG,Aceville Pte.ltd = 0
150.109.94.144,8900,SG,Shenzhen Tencent Computer Systems Company Limited = 0
152.42.172.170,8443,SG,DigitalOcean. LLC = 0
152.42.233.116,2053,SG,DigitalOcean. LLC = 0
152.42.233.116,8443,SG,DigitalOcean. LLC = 0
152.69.210.245,2053,SG,Oracle Corporation = 0
152.69.220.136,53076,SG,Oracle Corporation = 0
152.69.221.114,23302,SG,Oracle Corporation = 0
154.55.138.210,20004,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20005,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20010,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20006,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20001,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20009,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20007,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20002,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20022,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20017,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20003,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20021,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.55.138.210,20015,SG,HONG KONG Megalayer Technology Co.. Limited = 0
154.91.84.10,8443,SG,Tcloudnet = 0
157.245.158.97,8443,SG,DigitalOcean. LLC = 0
158.178.225.124,37461,SG,Oracle Corporation = 0
158.178.225.124,12934,SG,Oracle Corporation = 0
158.178.225.124,53618,SG,Oracle Corporation = 0
158.178.225.124,37497,SG,Oracle Corporation = 0
158.178.228.8,10010,SG,Oracle Corporation = 0
158.178.236.14,61731,SG,Oracle Corporation = 15
158.178.238.239,443,SG,Oracle Corporation = 0
158.178.240.232,10258,SG,Oracle Corporation = 0
158.178.240.232,23559,SG,Oracle Corporation = 0
158.178.243.152,61731,SG,Oracle Corporation = 15
158.178.246.142,61731,SG,Oracle Corporation = 15
160.22.79.174,443,SG,Onidel Pty Ltd = 0
161.117.249.114,2025,SG,Alibaba.com Singapore E-Commerce Private Limited = 15
163.47.9.27,2053,SG,DigitalOcean. LLC = 0
163.47.9.27,8443,SG,DigitalOcean. LLC = 0
164.52.2.100,443,SG,Capitalonline Data Service (HK) Co = 15
164.52.2.98,443,SG,Capitalonline Data Service (HK) Co = 15
164.52.2.99,443,SG,Capitalonline Data Service (HK) Co = 15
167.172.90.142,2053,SG,DigitalOcean. LLC = 0
167.172.90.142,8443,SG,DigitalOcean. LLC = 0
167.253.158.63,8443,SG,Leaseweb Singapore Pte. Ltd. = 15
167.253.158.63,2053,SG,Leaseweb Singapore Pte. Ltd. = 15
167.71.194.185,8443,SG,DigitalOcean. LLC = 0
168.138.160.54,19081,SG,Oracle Corporation = 0
168.138.165.174,443,SG,Oracle Corporation = 15
168.138.166.213,10500,SG,Oracle Corporation = 0
168.138.170.211,53702,SG,Oracle Corporation = 15
168.138.171.70,23280,SG,Oracle Corporation = 15
168.138.178.6,19990,SG,Oracle Corporation = 0
168.138.181.188,61731,SG,Oracle Corporation = 15
168.138.183.48,9090,SG,Oracle Corporation = 0
168.138.184.142,19191,SG,Oracle Corporation = 0
168.138.184.172,443,SG,Oracle Corporation = 10
172.104.170.159,8443,SG,Akamai Technologies = 0
172.104.170.159,2053,SG,Akamai Technologies = 0
175.41.148.129,443,SG,Amazon.com. Inc. = 0
178.128.54.16,2053,SG,DigitalOcean. LLC = 0
178.128.54.16,8443,SG,DigitalOcean. LLC = 0
178.128.80.43,443,SG,DigitalOcean. LLC = 15
178.128.89.45,8443,SG,DigitalOcean. LLC = 0
178.128.91.137,443,SG,DigitalOcean. LLC = 0
18.141.114.130,50450,SG,Amazon.com. Inc. = 0
18.141.114.130,52132,SG,Amazon.com. Inc. = 0
18.141.140.120,30011,SG,Amazon.com. Inc. = 0
185.114.78.230,443,SG,Aryaka Networks. Inc. = 15
185.126.80.215,25565,SG,Akile LTD = 0
185.81.28.95,30503,SG,Akile LTD = 15
185.81.29.113,8080,SG,Akile LTD = 0
188.166.199.61,443,SG,DigitalOcean. LLC = 0
190.92.213.24,443,SG,Huawei International Pte. LTD = 0
192.53.113.156,587,SG,Akamai Technologies. Inc. = 0
194.127.193.124,24467,SG,Leaseweb Singapore Pte. Ltd. = 15
194.127.193.240,50791,SG,Leaseweb Singapore Pte. Ltd. = 15
194.36.178.36,8443,SG,First Server Limited = 9
194.36.178.36,2053,SG,First Server Limited = 7
194.36.179.17,2053,SG,First Server Limited = 15
194.36.179.17,8443,SG,First Server Limited = 15
194.36.179.5,2053,SG,First Server Limited = 15
194.9.62.132,34646,SG,SpeedyPage Ltd = 0
194.9.62.132,57255,SG,SpeedyPage Ltd = 0
20.198.241.32,2053,SG,Microsoft Corporation = 0
206.206.76.208,8443,SG,Regxa Company for Information Technology Ltd = 0
206.206.76.208,2053,SG,Regxa Company for Information Technology Ltd = 0
209.182.237.252,8080,SG,HIVELOCITY. Inc. = 0
213.35.100.31,47112,SG,Oracle Corporation = 15
213.35.107.73,443,SG,Oracle Corporation = 15
213.35.108.135,12596,SG,Oracle Corporation = 15
213.35.115.254,23936,SG,Oracle Corporation = 0
213.35.125.129,6434,SG,Oracle Corporation = 0
27.0.234.146,19886,SG,WebHorizon Internet Services = 0
27.0.234.74,2911,SG,WebHorizon Internet Services = 0
3.1.116.161,2053,SG,Amazon Technologies Inc. = 15
3.1.116.161,8443,SG,Amazon Technologies Inc. = 15
31.192.238.71,2053,SG,Chelyabinsk-Signal LLC = 15
31.192.238.71,8443,SG,Chelyabinsk-Signal LLC = 15
38.181.70.7,16240,SG,Eons Data Communications Limited = 15
38.54.16.222,2053,SG,Kaopu Cloud HK Limited = 0
38.54.16.95,2053,SG,Kaopu Cloud HK Limited = 0
43.128.95.84,38091,SG,Shenzhen Tencent Computer Systems Company Limited = 0
43.134.181.60,38371,SG,Aceville Pte.ltd = 0
43.134.34.18,443,SG,Shenzhen Tencent Computer Systems Company Limited = 0
43.156.116.194,443,SG,Shenzhen Tencent Computer Systems Company Limited = 15
43.156.181.203,443,SG,Shenzhen Tencent Computer Systems Company Limited = 15
43.156.253.94,443,SG,Shenzhen Tencent Computer Systems Company Limited = 0
43.156.26.205,23654,SG,Shenzhen Tencent Computer Systems Company Limited = 0
43.156.6.97,10392,SG,Shenzhen Tencent Computer Systems Company Limited = 0
43.156.97.73,57145,SG,Shenzhen Tencent Computer Systems Company Limited = 0
43.245.198.240,587,SG,Techavenue International Ltd = 0
45.129.228.31,8443,SG,Catixs Ltd = 0
45.32.100.46,13802,SG,The Constant Company = 15
45.76.156.96,2053,SG,The Constant Company = 0
45.76.183.217,49292,SG,The Constant Company = 14
45.77.171.102,3128,SG,The Constant Company = 0
45.77.36.40,443,SG,The Constant Company = 0
47.236.119.190,51342,SG,Alibaba (US) Technology Co.. Ltd. = 15
47.236.173.166,587,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.236.181.185,8443,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.236.22.194,52324,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.236.246.163,14108,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.236.25.107,27903,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.236.86.17,49257,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.237.12.70,54374,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.245.91.197,9000,SG,Alibaba (US) Technology Co.. Ltd. = 0
47.245.95.160,1443,SG,Alibaba (US) Technology Co.. Ltd. = 15
47.74.254.191,8900,SG,Alibaba Cloud LLC = 15
5.223.41.214,8443,SG,Hetzner Online GmbH = 0
5.223.49.4,2053,SG,Hetzner Online GmbH = 15
5.34.176.119,81,SG,Green Floid LLC = 15
51.79.145.13,8443,SG,OVH SAS = 0
51.79.158.126,443,SG,OVH SAS = 5
51.79.158.58,8443,SG,OVH SAS = 15
51.79.158.58,2053,SG,OVH SAS = 15
51.79.161.46,20380,SG,OVH SAS = 0
51.79.161.46,50622,SG,OVH SAS = 0
51.79.254.182,443,SG,OVH SAS = 15
52.187.95.20,2053,SG,Microsoft Corporation = 0
54.169.229.188,443,SG,Amazon.com. Inc. = 0
62.72.46.14,8443,SG,Contabo Asia Private Limited = 8
64.176.84.144,81,SG,The Constant Company. LLC = 0
64.49.14.41,2053,SG,Ipxo LLC = 15
64.49.14.41,8443,SG,Ipxo LLC = 15
68.183.179.5,2053,SG,DigitalOcean. LLC = 0
68.183.179.5,8443,SG,DigitalOcean. LLC = 0
69.161.221.117,63258,SG,Leaseweb Asia Pacific pte. ltd. = 0
8.219.1.169,443,SG,Alibaba (US) Technology Co.. Ltd. = 5
8.219.14.21,23943,SG,Alibaba Cloud (Singapore) Private Limited = 0
8.219.197.113,45714,SG,Alibaba Cloud (Singapore) Private Limited = 0
8.219.237.57,31523,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.219.254.209,41101,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.219.3.213,41074,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.219.58.164,57373,SG,Alibaba (US) Technology Co.. Ltd. = 15
8.219.59.132,48130,SG,Alibaba (US) Technology Co.. Ltd. = 15
8.219.59.132,48964,SG,Alibaba (US) Technology Co.. Ltd. = 15
8.219.59.208,11178,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.219.77.72,5027,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.222.129.175,58808,SG,Alibaba Cloud (Singapore) Private Limited = 0
8.222.143.82,24245,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.222.165.104,443,SG,Alibaba Cloud (Singapore) Private Limited = 0
8.222.173.58,23390,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.222.178.214,6666,SG,Alibaba Cloud (Singapore) Private Limited = 0
8.222.212.110,1103,SG,Alibaba (US) Technology Co.. Ltd. = 0
8.222.220.81,25435,SG,Alibaba (US) Technology Co.. Ltd. = 15
8.222.243.73,26385,SG,Alibaba (US) Technology Co.. Ltd. = 0
82.197.69.135,43536,SG,Contabo Asia Private Limited = 0
83.142.30.4,2096,SG,Streamline Servers Pty Ltd = 15
83.142.30.5,2096,SG,Streamline Servers Pty Ltd = 15
84.247.49.210,8443,SG,M247 Europe SRL = 0
84.247.49.211,8443,SG,M247 Europe SRL = 0
91.192.81.154,2053,SG,Melbikomas UAB = 15
91.192.81.154,8443,SG,Melbikomas UAB = 15
94.237.75.31,62174,SG,UpCloud Ltd = 0
